2012-01-09 01:42:14.832512,2012-01-09 01:43:38.590218,0:01:23.757706
2012-01-09 01:43:45.759088,2012-01-09 01:49:21.583389,0:05:35.824301
2012-01-09 11:59:15.065000,2012-01-09 14:34:03.658143,2:34:48.593143
2012-01-09 14:34:46.546052,2012-01-09 14:34:46.814970,0:00:00.268918
2012-01-09 14:38:37.625487,2012-01-09 17:10:13.944209,2:31:36.318722
2012-01-09 18:14:37.810239,2012-01-09 18:21:02.420920,0:06:24.610681
2012-01-09 18:21:28.897911,2012-01-09 23:08:45.006480,4:47:16.108569
2012-01-10 11:28:52.828820,2012-01-10 15:42:54.890009,4:14:02.061189
2012-01-10 17:12:39.456062,2012-01-10 17:12:45.653242,0:00:06.197180
2012-01-10 17:12:59.801477,2012-01-10 19:46:40.076345,2:33:40.274868
2012-01-10 19:48:01.748662,2012-01-10 19:48:54.850442,0:00:53.101780
2012-01-10 19:49:22.124918,2012-01-10 19:53:25.587468,0:04:03.462550
2012-01-11 01:06:35.911099,2012-01-11 01:06:36.745893,0:00:00.834794
2012-01-11 01:06:46.638637,2012-01-11 01:25:28.002549,0:18:41.363912
2012-01-11 01:28:09.744345,2012-01-11 01:37:47.859691,0:09:38.115346
2012-01-11 10:36:52.683913,2012-01-11 19:31:37.116327,8:54:44.432414
2012-01-11 20:01:43.292572,2012-01-11 21:46:00.936675,1:44:17.644103
2012-01-11 23:53:40.652661,2012-01-11 23:54:08.799630,0:00:28.146969
2012-01-11 23:54:30.845298,2012-01-12 00:42:18.230533,0:47:47.385235
2012-01-12 00:54:13.175950,2012-01-12 01:04:21.427684,0:10:08.251734
2012-01-12 10:10:25.867450,2012-01-12 17:53:00.875586,7:42:35.008136
2012-01-12 19:39:48.381543,2012-01-12 19:40:03.212862,0:00:14.831319
2012-01-12 19:41:09.289114,2012-01-13 00:37:09.562943,4:56:00.273829
2012-01-13 00:40:49.855310,2012-01-13 00:49:30.815114,0:08:40.959804
2012-01-13 00:49:58.568143,2012-01-13 01:44:38.768374,0:54:40.200231
2012-01-13 13:32:16.689861,2012-01-13 14:34:24.500654,1:02:07.810793
2012-01-13 16:05:06.326226,2012-01-13 16:14:15.975402,0:09:09.649176
2012-01-13 16:14:43.286079,2012-01-13 16:41:45.854399,0:27:02.568320
2012-01-13 17:35:26.609249,2012-01-13 17:35:48.936863,0:00:22.327614
2012-01-13 17:36:07.308163,2012-01-13 18:03:03.861635,0:26:56.553472
2012-01-13 21:28:20.033698,2012-01-13 21:30:26.515408,0:02:06.481710
2012-01-13 21:31:00.837694,2012-01-13 21:53:38.356794,0:22:37.519100
