781|2011-02-14 01:40:48.842091|2011-02-14 01:58:56.116381|0:18:07.274290|Home|1
783|2011-02-14 09:38:28.900883|2011-02-14 09:47:18.627123|0:08:49.726240|Work|3
785|2011-02-14 11:21:47.860308|2011-02-14 11:22:37.662441|0:00:49.802133|Work|3
787|2011-02-14 13:27:58.378523|2011-02-14 22:02:08.786978|8:34:10.408455|Home|1
788|2011-02-14 22:02:14.640956|2011-02-14 23:08:39.979521|1:06:25.338565|Home|1
789|2011-02-15 05:17:38.920987|2011-02-15 06:29:43.416822|1:12:04.495835|Home|1
791|2011-02-15 08:10:18.056491|2011-02-15 09:18:30.765402|1:08:12.708911|Work|3
793|2011-02-15 10:41:41.243954|2011-02-15 10:46:53.931368|0:05:12.687414|Work|3
795|2011-02-15 11:03:05.948253|2011-02-15 11:03:46.723734|0:00:40.775481|Work|3
797|2011-02-15 14:12:50.626925|2011-02-15 16:48:51.201202|2:36:00.574277|Home|1
798|2011-02-16 01:22:09.334125|2011-02-16 01:40:04.907580|0:17:55.573455|Home|1
799|2011-02-16 01:40:27.444638|2011-02-16 04:01:18.484005|2:20:51.039367|Home|1
801|2011-02-16 12:50:56.492537|2011-02-16 12:56:47.669124|0:05:51.176587|Work|3
802|2011-02-16 13:34:44.736441|2011-02-16 23:43:24.142832|10:08:39.406391|Home|1
803|2011-02-17 06:09:20.403577|2011-02-17 06:38:46.808419|0:29:26.404842|Home|1
805|2011-02-17 09:29:03.920060|2011-02-17 09:30:44.647519|0:01:40.727459|Work|3
807|2011-02-17 11:05:43.760468|2011-02-17 12:33:03.610151|1:27:19.849683|Work|3
809|2011-02-17 13:35:56.860944|2011-02-17 13:46:30.541647|0:10:33.680703|Home|1
810|2011-02-17 13:46:33.277682|2011-02-17 16:37:03.973325|2:50:30.695643|Home|1
811|2011-02-18 01:55:51.604540|2011-02-18 03:25:25.249248|1:29:33.644708|Home|1
813|2011-02-18 08:42:18.263888|2011-02-18 12:52:38.569708|4:10:20.305820|Work|3
814|2011-02-18 13:24:35.928618|2011-02-18 15:31:59.450747|2:07:23.522129|Home|1
815|2011-02-19 01:35:42.990006|2011-02-19 02:53:34.685723|1:17:51.695717|Home|1
816|2011-02-19 02:53:46.918124|2011-02-19 04:21:19.041461|1:27:32.123337|Home|1
818|2011-02-19 07:28:43.121561|2011-02-19 10:34:31.754984|3:05:48.633423|Work|3
820|2011-02-19 12:04:58.765317|2011-02-19 17:18:06.532897|5:13:07.767580|Home|1
821|2011-02-20 01:45:08.653546|2011-02-20 02:22:25.691984|0:37:17.038438|Home|1
822|2011-02-20 02:22:45.609296|2011-02-20 09:51:24.776247|7:28:39.166951|Home|1
823|2011-02-20 09:53:17.469520|2011-02-21 00:41:00.488874|14:47:43.019354|Home|1
