2012-03-27 10:21:37.470762,2012-03-27 10:23:21.791861,0:01:44.321099
2012-03-27 10:23:54.908590,2012-03-27 12:00:00.420951,1:36:05.512361
2012-03-27 12:01:14.406577,2012-03-27 14:06:06.602226,2:04:52.195649
2012-03-27 15:49:15.833257,2012-03-27 18:56:51.438970,3:07:35.605713
2012-03-27 22:57:40.043074,2012-03-27 22:58:15.203773,0:00:35.160699
2012-03-27 22:58:30.688205,2012-03-27 23:45:25.261249,0:46:54.573044
2012-03-28 20:11:56.572798,2012-03-28 20:12:57.039694,0:01:00.466896
2012-03-28 20:13:17.600519,2012-03-29 01:47:19.278904,5:34:01.678385
2012-03-29 10:56:35.448018,2012-03-29 10:56:46.803212,0:00:11.355194
2012-03-29 10:57:50.326790,2012-03-29 14:57:50.628553,4:00:00.301763
2012-03-29 14:58:04.634227,2012-03-29 15:46:27.569640,0:48:22.935413
2012-03-29 17:18:54.124439,2012-03-29 18:23:22.023471,1:04:27.899032
2012-03-29 19:29:32.500798,2012-03-29 19:29:47.228356,0:00:14.727558
2012-03-29 19:30:03.727841,2012-03-30 01:26:31.331069,5:56:27.603228
2012-03-30 10:31:15.302977,2012-03-30 10:31:15.746634,0:00:00.443657
2012-03-30 10:31:59.467396,2012-03-30 14:31:54.888154,3:59:55.420758
2012-03-30 14:32:20.024845,2012-03-30 15:14:36.432775,0:42:16.407930
2012-03-30 15:57:21.023064,2012-03-30 15:57:21.908196,0:00:00.885132
2012-03-30 15:57:32.802677,2012-03-30 19:39:31.491162,3:41:58.688485
2012-03-31 01:31:23.864215,2012-03-31 19:51:33.709874,18:20:09.845659
2012-03-31 23:01:57.801627,2012-04-01 03:01:42.814933,3:59:45.013306
