2012-03-05 10:49:16.730781,2012-03-05 13:27:21.682665,2:38:04.951884
2012-03-05 15:46:25.071008,2012-03-05 15:46:33.282138,0:00:08.211130
2012-03-05 15:46:45.509585,2012-03-05 16:54:52.035157,1:08:06.525572
2012-03-05 16:57:01.901231,2012-03-05 16:57:50.868174,0:00:48.966943
2012-03-05 16:58:02.812662,2012-03-05 17:06:02.191372,0:07:59.378710
2012-03-05 17:06:14.326114,2012-03-06 00:57:40.486245,7:51:26.160131
2012-03-06 11:23:32.914309,2012-03-06 23:50:24.978377,12:26:52.064068
2012-03-07 12:42:33.605904,2012-03-08 03:26:19.490849,14:43:45.884945
2012-03-08 11:51:08.045009,2012-03-09 06:51:40.577008,19:00:32.531999
2012-03-09 11:29:20.562818,2012-03-09 11:30:25.153324,0:01:04.590506
2012-03-09 11:31:00.860085,2012-03-09 15:49:04.821244,4:18:03.961159
2012-03-09 17:34:04.094505,2012-03-09 19:17:54.099394,1:43:50.004889
2012-03-10 00:36:32.236737,2012-03-10 00:36:37.643676,0:00:05.406939
2012-03-10 00:36:52.995725,2012-03-10 01:17:44.492005,0:40:51.496280
2012-03-10 12:11:30.241324,2012-03-10 12:12:18.628811,0:00:48.387487
2012-03-10 12:12:42.401921,2012-03-10 19:50:38.104964,7:37:55.703043
2012-03-11 01:08:40.863194,2012-03-11 01:08:41.789862,0:00:00.926668
2012-03-11 01:08:51.984956,2012-03-11 03:15:40.401014,2:06:48.416058
2012-03-11 12:44:19.982382,2012-03-11 22:59:19.568647,10:14:59.586265
2012-03-11 23:07:07.721381,2012-03-11 23:07:41.206162,0:00:33.484781
